tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32
16560,16560,216737.189,28.1920828,0,0,30,0,0,0,0,3.85824351e-05,5.08705525e-05,3.67384346e-05,6.63424726e-05,2.72979687e-05,2.14215743e-05,6.70802619e-05,3.13631172e-05,2.68330077e-05,2.26396205e-05,2.45837782e-05,2.22833987e-05,2.13676758e-05,2.55362556e-05,2.43410068e-05,2.23631614e-05,3.78527729e-05,2.33674364e-05,4.03306476e-05,3.02102799e-05,3.15249818e-05,2.91947508e-05,0.000100467732,2.69691573e-05,2.32886923e-05,2.66373208e-05,2.67561536e-05,2.67053019e-05,2.33150513e-05,2.30338719e-05,2.24708274e-05,2.14938755e-05
16561,16561,216745.545,28.1921584,0,0,30,0,0,0,0,3.71631395e-05,4.55928239e-05,4.1048821e-05,5.74998558e-05,3.18749335e-05,3.41324412e-05,5.68241594e-05,3.09685929e-05,3.13674318e-05,2.91432298e-05,3.26468944e-05,2.99510557e-05,2.77342224e-05,3.36531339e-05,3.24049142e-05,2.86560426e-05,4.04096281e-05,3.00476204e-05,3.78542172e-05,3.01866039e-05,3.51989875e-05,3.87396758e-05,6.98531148e-05,2.77846575e-05,3.18025886e-05,3.13010532e-05,2.96600992e-05,3.13260171e-05,3.00888205e-05,3.29105424e-05,3.1251293e-05,3.08197377e-05
16562,16562,216757.042,28.1922325,0,0,30,0,0,0,0,1.740671e-05,1.48559366e-05,2.14725424e-05,2.13770982e-05,2.08586825e-05,2.24961932e-05,1.90332357e-05,4.59533694e-05,2.28092795e-05,1.35172149e-05,2.18892092e-05,1.70543062e-05,1.6155047e-05,2.71695553e-05,1.51962613e-05,2.74232207e-05,1.74951347e-05,3.42787935e-05,1.75082132e-05,1.99613987e-05,1.78424161e-05,3.00917764e-05,2.70359105e-05,1.46112234e-05,1.64305766e-05,2.92665318e-05,1.89777347e-05,2.37862878e-05,1.97693971e-05,1.89378188e-05,1.94343866e-05,1.87016958e-05
16563,16563,216765.647,28.1923058,0,0,30,0,0,0,0,1.80337975e-05,2.1491489e-05,2.13998937e-05,2.71551817e-05,1.92201805e-05,1.81475498e-05,3.97585172e-05,2.49742734e-05,1.76570775e-05,1.8763345e-05,2.14840275e-05,1.61116495e-05,2.04815515e-05,1.74058168e-05,2.41102553e-05,1.66610353e-05,2.1152835e-05,2.13977455e-05,2.25704207e-05,2.06798159e-05,1.94970289e-05,1.35723549e-05,0.00014110448,1.74600682e-05,2.14394004e-05,1.93448741e-05,1.56330734e-05,1.82828662e-05,1.65916554e-05,2.01038074e-05,1.81809028e-05,1.55696343e-05
16564,16564,216775.142,28.1923786,0,0,30,0,0,0,0,3.72547838e-05,3.66184468e-05,3.46994602e-05,3.66675376e-05,3.63592626e-05,3.5009678e-05,2.52783047e-05,5.47485834e-05,4.18215714e-05,3.09989919e-05,3.17188496e-05,3.05559697e-05,2.71336776e-05,3.42617313e-05,2.03158452e-05,2.73479163e-05,3.2497177e-05,5.55800907e-05,4.07329935e-05,3.3359669e-05,3.38675673e-05,4.85454766e-05,0.000128405154,2.67655851e-05,2.36399792e-05,5.45020848e-05,1.71874908e-05,4.37895396e-05,3.09654461e-05,3.50731461e-05,3.02012631e-05,3.98155753e-05
16565,16565,216786.163,28.1924514,0,0,30,0,0,0,0,2.62631038e-05,3.54644872e-05,5.32612503e-05,4.11685141e-05,5.99247323e-05,4.29247193e-05,1.2918651e-05,6.8460824e-05,5.34303363e-05,4.08538799e-05,4.90080238e-05,4.40161166e-05,4.86112876e-05,5.87050381e-05,2.27240398e-05,6.09537638e-05,3.56925775e-05,7.12985056e-05,4.68574181e-05,4.9265378e-05,4.33290188e-05,6.73009345e-05,5.53009741e-05,4.05842475e-05,4.02522783e-05,6.19064376e-05,1.4369155e-05,5.88238618e-05,5.84674417e-05,5.5454464e-05,4.35676666e-05,5.55793158e-05
16566,16566,216795.718,28.1925247,0,0,30,0,0,0,0,3.16910118e-05,4.20946526e-05,5.37006163e-05,5.01258728e-05,5.31235637e-05,3.47847381e-05,2.05921424e-05,5.42173875e-05,4.5423847e-05,3.7474565e-05,4.43736753e-05,4.28214698e-05,4.65392513e-05,3.36384692e-05,2.76874234e-05,4.44090074e-05,4.18570671e-05,6.04035886e-05,4.80072995e-05,4.69098086e-05,4.67154896e-05,5.397325e-05,5.64773109e-05,3.93970658e-05,3.64197876e-05,5.04234158e-05,1.38142241e-05,5.05697062e-05,4.50062944e-05,4.52844761e-05,3.98271623e-05,4.88725418e-05
16567,16567,216804.739,28.1925988,0,0,30,0,0,0,0,2.17368033e-05,3.68771616e-05,2.82312667e-05,4.16176335e-05,2.78522293e-05,9.80891855e-06,4.25424951e-05,1.49598754e-05,1.27434587e-05,1.85541485e-05,1.44402384e-05,2.10866328e-05,2.60061261e-05,1.28299616e-05,2.46354921e-05,1.24466324e-05,3.08189374e-05,2.64899954e-05,2.74462927e-05,1.60364652e-05,3.41200212e-05,2.13422372e-05,7.86199016e-05,2.06526838e-05,1.37350453e-05,2.2944083e-05,1.41892688e-05,2.40569243e-05,1.70040094e-05,2.04622356e-05,2.26111042e-05,2.05242486e-05
16568,16568,216814.245,28.1926743,0,0,30,0,0,0,0,1.71786851e-05,2.08069614e-05,1.70114236e-05,2.2713788e-05,1.6857517e-05,2.53572416e-05,3.1578973e-05,2.6327496e-05,1.71251995e-05,1.434162e-05,1.78639511e-05,1.43618818e-05,1.66660575e-05,2.89646978e-05,2.00758732e-05,2.05251581e-05,1.787777e-05,1.68996903e-05,1.74593151e-05,9.54547158e-06,1.77374368e-05,1.75859986e-05,4.20797733e-05,1.30413237e-05,1.55214002e-05,1.8113933e-05,1.4486267e-05,1.35470982e-05,1.69050236e-05,1.65905585e-05,1.45799349e-05,1.30164108e-05
16569,16569,216825.257,28.1927516,0,0,30,0,0,0,0,1.61234366e-05,2.22760591e-05,1.65638357e-05,1.93754368e-05,1.36738709e-05,1.97154986e-05,2.98206905e-05,3.39442922e-05,1.71568372e-05,1.91906965e-05,1.90863811e-05,1.79730705e-05,1.90277351e-05,2.20045185e-05,2.57767788e-05,2.15528271e-05,1.62549186e-05,2.11211536e-05,1.78455703e-05,1.62206779e-05,1.89947004e-05,1.79229501e-05,0.000122593163,1.72443833e-05,2.22740855e-05,1.93898049e-05,2.17759407e-05,1.59884057e-05,1.91810213e-05,2.00666364e-05,1.82762451e-05,1.90674436e-05
16570,16570,216834.765,28.1928313,0,0,30,0,0,0,0,2.17995221e-05,1.9054618e-05,3.65148298e-05,2.56092062e-05,3.63547697e-05,4.52157474e-05,3.93967603e-05,6.92048197e-05,3.64503539e-05,2.75425282e-05,3.76506396e-05,2.85131373e-05,2.86022587e-05,4.35191105e-05,2.28468489e-05,3.90119858e-05,3.20163308e-05,5.02927505e-05,3.49429538e-05,3.75613672e-05,2.7326294e-05,4.39406285e-05,9.18424266e-05,2.17981778e-05,2.73200603e-05,3.77362303e-05,1.59898846e-05,3.97909644e-05,3.42148523e-05,3.57810786e-05,2.83102727e-05,3.38880309e-05
16571,16571,216845.271,28.1929137,0,0,30,0,0,0,0,2.28144509e-05,2.83990594e-05,2.22223898e-05,2.75325056e-05,2.23020925e-05,2.76282208e-05,3.88748049e-05,5.13366613e-05,3.02272965e-05,2.28578792e-05,3.15042016e-05,2.00086452e-05,2.00208069e-05,4.53708817e-05,2.21754053e-05,3.46257148e-05,2.1874519e-05,3.41276173e-05,2.41013277e-05,2.68608401e-05,2.05670367e-05,3.48707872e-05,9.00019368e-05,1.91447252e-05,2.15116052e-05,3.79222765e-05,2.00352188e-05,3.16861588e-05,3.25524525e-05,2.54025708e-05,2.01261009e-05,3.24640641e-05
16572,16572,216853.758,28.1929994,0,0,30,0,0,0,0,1.80789466e-05,2.13206786e-05,1.4303514e-05,1.84080072e-05,1.63151926e-05,1.84015189e-05,3.55953998e-05,3.66996828e-05,2.0951491e-05,1.9506133e-05,2.01663079e-05,1.57246559e-05,1.38415589e-05,2.68586973e-05,1.65829588e-05,1.96470883e-05,1.57429768e-05,2.32434741e-05,1.51691311e-05,2.12004179e-05,1.36574072e-05,2.13898711e-05,9.8690085e-05,1.45610202e-05,1.38947053e-05,2.75925049e-05,1.49116104e-05,2.31528538e-05,1.92592561e-05,1.49623083e-05,1.36600584e-05,2.11512361e-05
16573,16573,216863.363,28.193089,0,0,30,0,0,0,0,1.80805037e-05,1.55275993e-05,2.69253105e-05,1.81465311e-05,2.98975756e-05,2.5530735e-05,1.67620528e-05,4.77205831e-05,2.74499034e-05,2.5781208e-05,2.43001341e-05,2.07038975e-05,2.46720901e-05,2.3091492e-05,2.02236715e-05,2.30739115e-05,1.99964179e-05,3.59159421e-05,2.08944039e-05,3.51451345e-05,2.02309457e-05,3.56163873e-05,4.40101721e-05,2.0001431e-05,2.39011351e-05,3.24675493e-05,2.05236793e-05,2.95007103e-05,2.15305754e-05,2.27993442e-05,1.7626995e-05,2.58270011e-05
16574,16574,216874.406,28.1931831,0,0,30,0,0,0,0,1.83636239e-05,2.32757593e-05,2.92307104e-05,2.39850124e-05,3.44032487e-05,3.90830937e-05,6.55378317e-05,6.05772439e-05,3.53042633e-05,2.62134017e-05,2.8612214e-05,2.73852074e-05,2.90910011e-05,3.69638256e-05,2.09633672e-05,3.48767062e-05,2.63759684e-05,4.90038765e-05,3.00506144e-05,4.80215531e-05,2.20889142e-05,4.11948895e-05,3.73041803e-05,2.09079208e-05,2.57754673e-05,3.8225855e-05,2.71434219e-05,4.02478145e-05,3.35971235e-05,2.65974559e-05,2.52417103e-05,3.43914944e-05
16575,16575,216884.887,28.1932821,0,0,30,0,0,0,0,2.65060989e-05,2.91225806e-05,3.7261354e-05,3.71905771e-05,4.03667545e-05,4.12983645e-05,0.000102267128,6.67674831e-05,4.05088613e-05,3.54232179e-05,3.31113697e-05,3.171559e-05,3.13011478e-05,4.08830929e-05,2.76756455e-05,3.96726973e-05,3.54329422e-05,5.64900765e-05,4.13588641e-05,4.71483036e-05,3.2459353e-05,4.91653045e-05,4.44569559e-05,2.75144866e-05,3.02669341e-05,4.31905537e-05,2.22579674e-05,4.61598283e-05,3.42563471e-05,3.27323723e-05,3.30260991e-05,4.41933043e-05
16576,16576,216893.385,28.1933867,0,0,30,0,0,0,0,2.64946375e-05,2.53721537e-05,3.2657772e-05,3.17421182e-05,3.45023218e-05,3.67250177e-05,9.44577041e-05,5.94852536e-05,4.0684743e-05,3.49769252e-05,2.79790765e-05,2.7062255e-05,2.57178617e-05,3.6403173e-05,3.40202459e-05,3.56578785e-05,3.02435947e-05,5.27668744e-05,3.37908532e-05,4.33786809e-05,2.82784713e-05,4.82847827e-05,6.34510216e-05,2.6155667e-05,2.82578949e-05,4.40383737e-05,2.30452242e-05,4.59992661e-05,2.89891414e-05,2.7611426e-05,2.96448634e-05,4.75874549e-05
16577,16577,216904.418,28.1934976,0,0,30,0,0,0,0,1.03193324e-05,1.00935058e-05,1.06112138e-05,1.17113013e-05,1.16725369e-05,2.1880549e-05,7.43864584e-05,2.80381446e-05,1.99224141e-05,1.71975553e-05,1.98485195e-05,1.50870501e-05,1.73495246e-05,1.61925109e-05,1.07510496e-05,1.42808149e-05,9.22822164e-06,2.4531746e-05,1.19211109e-05,2.66589595e-05,8.66242044e-06,2.12312952e-05,4.38165298e-05,1.02647082e-05,1.22017582e-05,2.65967356e-05,1.6548187e-05,2.33169649e-05,1.68040842e-05,1.9190953e-05,1.44590804e-05,2.6168329e-05
16578,16578,216913.931,28.1936154,0,0,30,0,0,0,0,1.13307678e-05,9.55890573e-06,8.15915428e-06,1.38841979e-05,1.3320272e-05,2.20147194e-05,9.5138741e-05,2.66025854e-05,1.49584839e-05,1.5556132e-05,1.40973871e-05,1.27400453e-05,1.56434453e-05,1.27398489e-05,1.24611233e-05,1.33097392e-05,1.10079573e-05,2.1502834e-05,1.24383414e-05,2.08757938e-05,7.47980584e-06,2.20727816e-05,4.3535827e-05,1.02133408e-05,1.33641752e-05,2.08598194e-05,2.08766214e-05,2.00080285e-05,1.36866947e-05,1.47009359e-05,1.30337448e-05,2.12983759e-05
16579,16579,216923.939,28.193741,0,0,30,0,0,0,0,2.31226495e-05,2.27820747e-05,1.91395102e-05,2.55776577e-05,1.94932036e-05,2.1257385e-05,9.62837803e-05,2.57247011e-05,2.33498395e-05,2.13713429e-05,2.18079585e-05,2.13278399e-05,2.29472644e-05,2.186649e-05,2.58838918e-05,2.29382022e-05,2.18876885e-05,2.02761566e-05,2.5810783e-05,2.51895726e-05,2.19414487e-05,2.2418888e-05,7.0105285e-05,2.28941099e-05,2.03829495e-05,2.50483845e-05,3.49713337e-05,2.39166729e-05,2.42338192e-05,1.98010493e-05,2.02523497e-05,2.30935802e-05
16580,16580,216932.448,28.193875,0,0,30,0,0,0,0,2.11252936e-05,2.23209609e-05,2.01676394e-05,2.33522442e-05,1.90560004e-05,2.74541217e-05,8.34889215e-05,2.82478723e-05,2.38586181e-05,2.05643737e-05,2.16480476e-05,1.86938596e-05,2.33052542e-05,1.95853845e-05,2.57793763e-05,2.01329422e-05,2.08018118e-05,1.83465254e-05,2.05001725e-05,2.04168336e-05,1.98037123e-05,2.29094076e-05,9.29247981e-05,2.07096946e-05,1.70783969e-05,2.27518012e-05,2.42344522e-05,2.21733535e-05,1.97579157e-05,1.78515584e-05,1.73610406e-05,2.09097798e-05
16581,16581,216942.879,28.1940183,0,0,30,0,0,0,0,2.87410876e-05,3.82692524e-05,3.78162003e-05,4.1098916e-05,3.55428492e-05,2.686671e-05,7.76950546e-05,1.7774626e-05,4.16915864e-05,4.47478487e-05,4.15418763e-05,3.07519949e-05,3.9908391e-05,3.97318036e-05,3.01614891e-05,2.33513929e-05,3.6268746e-05,3.49208931e-05,3.09938696e-05,6.01524989e-05,3.97790318e-05,3.05404792e-05,5.06949546e-05,3.82406142e-05,2.18646601e-05,4.71475141e-05,4.61206073e-05,3.93022419e-05,3.10929499e-05,4.04231032e-05,3.97009608e-05,4.5065226e-05
16582,16582,216953.394,28.1941718,0,0,30,0,0,0,0,3.21714542e-05,3.09556162e-05,2.26347984e-05,3.64598927e-05,1.92382577e-05,1.92572734e-05,0.000116397205,1.90817045e-05,1.99592487e-05,3.75054406e-05,2.94962883e-05,2.36942906e-05,3.18604762e-05,3.86569518e-05,2.88772426e-05,2.49069508e-05,3.05694084e-05,1.85274948e-05,2.75335351e-05,2.38133744e-05,3.20387662e-05,1.84708006e-05,4.3732136e-05,2.83998943e-05,1.65386864e-05,2.33695155e-05,4.06281069e-05,2.04904773e-05,2.96396811e-05,3.30581061e-05,3.7146976e-05,3.60004124e-05
16583,16583,216961.91,28.1943364,0,0,30,0,0,0,0,3.34900469e-05,3.29502727e-05,2.89854106e-05,3.80455567e-05,2.49458444e-05,1.91269846e-05,8.44525202e-05,2.2042499e-05,1.68228489e-05,3.48254725e-05,2.2102955e-05,2.36571068e-05,2.67870819e-05,3.53594078e-05,2.92313725e-05,2.44374314e-05,3.40789193e-05,2.26976954e-05,2.99532876e-05,2.00009217e-05,3.18274761e-05,2.40748868e-05,5.87532704e-05,2.86394625e-05,1.93683118e-05,2.09913123e-05,3.28012648e-05,2.13851417e-05,2.56292551e-05,2.78414936e-05,3.47706555e-05,2.99990825e-05
16584,16584,216972.395,28.1945132,0,0,30,0,0,0,0,3.36141857e-05,2.79351898e-05,2.41648177e-05,3.66324784e-05,2.63501061e-05,1.59910287e-05,2.95676346e-05,1.81095074e-05,2.68942385e-05,3.47238238e-05,2.06222194e-05,2.19792037e-05,3.03124289e-05,3.35288714e-05,2.69695374e-05,2.84928738e-05,3.38441787e-05,1.89155562e-05,2.79497672e-05,2.38362682e-05,2.76281171e-05,2.03776981e-05,6.31439398e-05,3.02619537e-05,2.60301804e-05,2.9968629e-05,4.28241256e-05,2.08424117e-05,2.69332286e-05,2.87314397e-05,3.1250067e-05,3.02117551e-05
16585,16585,216982.906,28.1947033,0,0,30,0,0,0,0,4.80909657e-05,4.93178304e-05,5.08552766e-05,5.96038371e-05,4.44642465e-05,3.25990659e-05,6.85747582e-05,1.61560783e-05,4.16564653e-05,5.30237739e-05,4.96772918e-05,3.98839984e-05,4.57642491e-05,4.9277689e-05,6.12632139e-05,4.89980521e-05,5.71577402e-05,3.04761743e-05,5.01886207e-05,4.47877428e-05,5.17274311e-05,3.42110907e-05,0.000105916377,5.01824288e-05,4.36052142e-05,5.07069453e-05,7.01195313e-05,3.65023116e-05,4.44650323e-05,5.28000601e-05,5.01726317e-05,4.69762308e-05
16586,16586,216992.918,28.1949079,0,0,30,0,0,0,0,2.72998986e-05,3.67978319e-05,3.99699602e-05,5.36327207e-05,3.61338898e-05,2.2813374e-05,8.29128694e-05,2.23038696e-05,2.99879484e-05,4.1153995e-05,3.1495747e-05,2.90904482e-05,3.52394491e-05,3.22384112e-05,3.60070771e-05,3.13941673e-05,3.96570576e-05,3.41519553e-05,4.49016479e-05,3.53334763e-05,3.54619879e-05,2.97738916e-05,3.90216446e-05,3.28763563e-05,2.61993591e-05,3.62212013e-05,4.32329834e-05,3.19207684e-05,3.08141425e-05,3.48028516e-05,3.38192258e-05,3.48195063e-05
16587,16587,217001.932,28.1951282,0,0,30,0,0,0,0,1.40202656e-05,2.12041778e-05,2.05887809e-05,2.59443968e-05,2.13623116e-05,1.46094435e-05,7.25582067e-05,1.47560386e-05,1.62602246e-05,2.08555866e-05,1.83602715e-05,1.62421238e-05,1.91704275e-05,1.60861455e-05,1.88049944e-05,1.45259301e-05,1.86256148e-05,1.85493027e-05,1.8087494e-05,1.7336346e-05,1.82751264e-05,1.6695145e-05,4.78781658e-05,1.87555142e-05,1.42013378e-05,1.77302718e-05,2.41275284e-05,1.73017688e-05,1.3482495e-05,1.79613016e-05,1.90124338e-05,1.78901955e-05
16588,16588,217012.436,28.1953656,0,0,30,0,0,0,0,1.68855149e-05,1.67431826e-05,3.51425697e-05,1.64731009e-05,2.45962819e-05,2.31840695e-05,8.45221948e-05,2.9643892e-05,2.08309757e-05,1.4376662e-05,1.87472488e-05,1.72075197e-05,1.71586653e-05,1.83586108e-05,1.53763049e-05,1.90566025e-05,1.95530538e-05,2.5829564e-05,2.44849889e-05,2.1623704e-05,2.00204177e-05,2.48177057e-05,4.62948847e-05,1.84040509e-05,1.60921973e-05,1.89856946e-05,1.48670006e-05,2.0499614e-05,1.85892677e-05,1.79515646e-05,1.72839736e-05,1.70911626e-05
16589,16589,217020.943,28.1956216,0,0,30,0,0,0,0,1.44654059e-05,1.15602152e-05,1.59330048e-05,1.22488946e-05,1.63784989e-05,1.31487732e-05,7.74960426e-05,1.88404647e-05,1.42993495e-05,1.41134587e-05,1.09611801e-05,1.14040649e-05,1.1547063e-05,1.13610877e-05,1.07835167e-05,1.13956994e-05,1.21332023e-05,1.58346829e-05,1.72893288e-05,1.18219759e-05,1.23192422e-05,1.42253175e-05,5.74347832e-05,1.24566131e-05,1.09708835e-05,1.56751776e-05,1.46931352e-05,1.5734422e-05,1.22965575e-05,1.19363258e-05,1.57031827e-05,1.30108374e-05
16590,16590,217031.33,28.1958978,0,0,30,0,0,0,0,1.20847917e-05,1.06753796e-05,1.14722379e-05,9.48275192e-06,1.14709273e-05,7.48110369e-06,3.15396865e-05,2.4079478e-05,1.37020979e-05,1.55507914e-05,9.77251239e-06,1.27083131e-05,1.22210622e-05,1.35198134e-05,1.13233091e-05,1.42113395e-05,1.11247473e-05,1.51064432e-05,1.03425937e-05,2.5579051e-05,1.18474236e-05,1.33765516e-05,6.73753311e-05,1.17086847e-05,1.29997852e-05,1.79999879e-05,1.47855253e-05,1.82139556e-05,1.13260858e-05,1.33019366e-05,1.27788935e-05,1.29883492e-05
16591,16591,217040.815,28.1961959,0,0,30,0,0,0,0,1.61896423e-05,1.65746023e-05,1.67461294e-05,1.57916365e-05,2.1020287e-05,1.73398366e-05,5.93761361e-05,2.3898805e-05,1.82522435e-05,1.94483473e-05,1.41078817e-05,1.76327685e-05,1.62355282e-05,1.76355115e-05,1.74656125e-05,1.85412264e-05,1.72079945e-05,1.93735268e-05,1.76581943e-05,2.31320919e-05,1.70934563e-05,1.31890511e-05,3.95614807e-05,1.75237346e-05,1.52014163e-05,1.81900123e-05,2.26079992e-05,2.1547221e-05,1.56061433e-05,1.51386812e-05,1.93681462e-05,1.70228486e-05
16592,16592,217051,28.1965177,0,0,30,0,0,0,0,4.44259749e-05,4.52256863e-05,5.17888366e-05,4.93602602e-05,5.50173572e-05,4.90015445e-05,0.000157917559,6.14777236e-05,5.45521361e-05,4.92394538e-05,5.56030973e-05,4.78177681e-05,5.0569317e-05,4.18885465e-05,5.11535545e-05,4.94275519e-05,5.40799483e-05,5.66129274e-05,5.68106188e-05,5.16161817e-05,5.12716906e-05,5.35822801e-05,0.000129137581,4.40739641e-05,4.91044775e-05,5.20895373e-05,3.49790753e-05,5.58032116e-05,4.99952621e-05,5.19725836e-05,4.76372588e-05,4.84910815e-05
16593,16593,217060.489,28.1968653,0,0,30,0,0,0,0,5.15778447e-05,4.34323592e-05,5.39062421e-05,4.49709842e-05,5.25987816e-05,5.02475887e-05,0.000215002277,6.28265188e-05,5.4439035e-05,5.15685933e-05,6.80593876e-05,5.59767905e-05,5.51655939e-05,4.46939521e-05,4.76729801e-05,5.62142559e-05,5.58877146e-05,5.85182897e-05,5.90834352e-05,5.79244734e-05,5.51740231e-05,5.1526582e-05,0.000131290639,4.76640598e-05,5.80995256e-05,5.82023422e-05,3.84806699e-05,5.63928152e-05,5.42580092e-05,6.19832281e-05,5.21198417e-05,5.58230786e-05
16594,16594,217069.557,28.1972408,0,0,30,0,0,0,0,2.23466268e-05,2.26889915e-05,2.51308193e-05,2.26384709e-05,2.89700183e-05,2.8129909e-05,0.00013115631,3.80211968e-05,3.03378092e-05,2.78642874e-05,3.76741154e-05,3.0915071e-05,2.75109378e-05,1.91187573e-05,2.95313093e-05,2.75912589e-05,2.86297072e-05,3.00346528e-05,2.7740869e-05,3.66818713e-05,2.48283104e-05,2.88311148e-05,0.000108665969,2.65857198e-05,2.92690038e-05,3.50031041e-05,2.02138908e-05,3.20543259e-05,2.56641306e-05,3.23417298e-05,2.54879305e-05,2.63219408e-05
16595,16595,217081.128,28.1976466,0,0,30,0,0,0,0,2.77906038e-05,2.75499078e-05,2.48130928e-05,2.97932202e-05,2.51595065e-05,2.56518033e-05,3.32988529e-05,1.99444894e-05,2.0080899e-05,2.34312993e-05,2.04089301e-05,1.84885957e-05,2.26219836e-05,2.30580517e-05,2.70666296e-05,2.33101637e-05,2.24550913e-05,2.28908921e-05,2.21572682e-05,2.20114707e-05,2.55300838e-05,2.41104717e-05,0.000146701568,2.51690271e-05,1.77103557e-05,2.24301621e-05,3.3780263e-05,1.92485986e-05,2.10474045e-05,2.17044271e-05,2.44000548e-05,2.15430591e-05
16596,16596,217090.132,28.1980852,0,0,30,0,0,0,0,1.52995126e-05,2.01803214e-05,1.63435689e-05,1.99622082e-05,1.51838967e-05,1.89867624e-05,3.31215124e-05,1.71641914e-05,1.778763e-05,1.6379292e-05,2.08008514e-05,1.56274054e-05,1.94307668e-05,1.30818762e-05,2.34477957e-05,2.65960916e-05,1.59404099e-05,1.73981207e-05,2.02065348e-05,1.45447138e-05,1.64002959e-05,1.70462608e-05,6.27409972e-05,1.88170161e-05,3.36821722e-05,1.85460485e-05,1.98062571e-05,1.45691401e-05,2.42604856e-05,2.0497775e-05,1.79284762e-05,1.60056534e-05
16597,16597,217100.201,28.1985593,0,0,30,0,0,0,0,2.33773408e-05,2.51073034e-05,2.49084314e-05,2.65065191e-05,2.18450223e-05,2.14455486e-05,7.7783021e-05,2.0779029e-05,2.24790565e-05,2.52408809e-05,1.49626176e-05,1.90640367e-05,1.76351969e-05,2.25204349e-05,2.47742446e-05,2.11711085e-05,2.21580867e-05,2.45406973e-05,2.3387307e-05,2.39345209e-05,2.87290131e-05,2.39016845e-05,0.00015763742,2.80781005e-05,1.94799486e-05,1.89531802e-05,2.71790213e-05,2.13704607e-05,1.67785784e-05,1.69857285e-05,2.17990091e-05,2.24998766e-05
16598,16598,217110.2,28.1990719,0,0,30,0,0,0,0,2.4727573e-05,2.83570098e-05,3.73805378e-05,3.31175615e-05,2.98186569e-05,4.15348368e-05,3.54985896e-05,3.45249136e-05,3.91213398e-05,3.13861601e-05,4.04660714e-05,3.03373999e-05,3.57860408e-05,3.39551807e-05,3.00149368e-05,5.42898124e-05,3.33273383e-05,3.58583202e-05,3.92446782e-05,3.83469633e-05,2.70323399e-05,3.27355738e-05,0.000287663424,2.74353315e-05,5.09747333e-05,3.74923038e-05,2.04163098e-05,3.74780066e-05,4.62735952e-05,4.28828243e-05,3.25853325e-05,3.38780264e-05
16599,16599,217119.724,28.1996261,0,0,30,0,0,0,0,1.61761345e-05,1.51772711e-05,3.04931164e-05,1.96065957e-05,2.35382613e-05,2.98786435e-05,2.81880311e-05,2.5069754e-05,3.36980447e-05,1.80739498e-05,3.45520566e-05,2.27504606e-05,2.69155771e-05,2.92167715e-05,1.50389433e-05,5.01053728e-05,2.84569669e-05,2.40227928e-05,3.28814967e-05,2.76055507e-05,1.60637046e-05,2.6516007e-05,0.00049917947,1.48905156e-05,4.64701043e-05,3.01041237e-05,1.16235342e-05,2.89365744e-05,4.18936215e-05,3.66868117e-05,2.41467205e-05,2.59132867e-05
16600,16600,217129.721,28.2002255,0,0,30,0,0,0,0,3.54746808e-05,3.6384452e-05,3.50576483e-05,3.78726254e-05,3.24336797e-05,4.31761546e-05,0.000176436908,3.8918166e-05,3.86175307e-05,4.69233855e-05,4.92747895e-05,3.74555784e-05,3.39650287e-05,3.81261962e-05,2.71707449e-05,3.02212266e-05,3.54262702e-05,3.73054172e-05,3.20270155e-05,4.20593278e-05,4.44694488e-05,3.87545188e-05,0.00111180509,3.4851073e-05,3.01988293e-05,5.38062159e-05,3.10747564e-05,3.8067843e-05,3.45032677e-05,4.08407614e-05,3.65347078e-05,3.98456759e-05
16601,16601,217138.443,28.2008737,0,0,30,0,0,0,0,4.96651992e-05,4.55134614e-05,4.71997664e-05,4.57301467e-05,4.56708403e-05,5.12966144e-05,0.00024151968,5.3947806e-05,4.99682646e-05,6.05143287e-05,5.31951009e-05,5.11868675e-05,4.78266738e-05,6.10364368e-05,3.91819885e-05,5.15495631e-05,4.95512468e-05,4.87450852e-05,3.95932511e-05,5.37834785e-05,5.66891722e-05,4.87053185e-05,0.00086314365,4.5452769e-05,5.31798651e-05,5.21020338e-05,3.92426009e-05,4.9360573e-05,5.34662577e-05,5.08676239e-05,5.18070265e-05,5.25206196e-05
16602,16602,217149.621,28.2015749,0,0,30,0,0,0,0,3.67143366e-05,3.27303824e-05,3.53228206e-05,3.05070462e-05,3.10744435e-05,4.1490377e-05,0.000187958867,3.44951222e-05,2.71593053e-05,4.64559926e-05,3.35492659e-05,3.16680125e-05,3.33560092e-05,3.73097937e-05,2.86241666e-05,2.82384044e-05,3.60515842e-05,3.2622087e-05,3.11451186e-05,2.71961635e-05,3.80838246e-05,3.58524339e-05,0.000269735756,3.25052133e-05,3.07214359e-05,2.60316501e-05,2.5371457e-05,2.56072453e-05,2.94427282e-05,2.9305018e-05,2.99182175e-05,3.1268577e-05
