tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32
2601,2601,26000,0,0,0,0,0,0,0,0,248.948123621754,277.026812733741,233.640299163522,239.221775127306,219.086605935263,221.86967149178,253.155831068154,205.457167428728,267.972492800806,187.992705106879,230.995146811611,244.608438430317,302.406387735811,209.048636454063,253.994681173899,252.498228109167,237.961429736765,253.07955955294,319.213020675345,266.077350993957,266.857106386576,258.420744635261,255.035172831345,205.881392413873,230.966467854035,214.75270079798,269.526993550784,293.582448448921,266.394018860063,279.608728975972,195.06088434173,234.055471321585
2602,2602,26010,0,0,0,0,0,0,0,0,272.913658200919,250.958762243119,252.3098801404,238.365954367537,278.776581251389,291.143825936572,246.652406076204,252.540624385917,222.021576513129,168.208486240085,201.34877000193,315.835868877942,327.932528560351,210.497624646685,242.742551617003,294.869850138386,199.508452181378,290.289821553912,229.835351714657,279.714102308459,204.862578953501,199.50993943851,240.798967169335,263.477765902221,250.969966376519,237.788546576889,222.303076166154,237.830335597428,263.883544540544,207.157332302144,234.500181739293,255.965389110684
2603,2603,26020,0,0,0,0,0,0,0,0,224.934187979418,264.379597429734,252.159189954156,230.963855460266,272.897505895108,260.135213457819,292.945139181334,240.068493012456,231.869067746977,271.73394976903,251.671459585017,236.115854000262,221.783374250606,207.310207987401,155.015299838034,191.734579399943,271.702106594013,242.396067365572,288.057446495461,276.764288612447,243.43012948201,274.283630818903,234.608122583442,280.203733967983,289.983246173188,254.084580131855,233.161883711636,188.95377208926,201.905580099458,229.312458484552,222.108650030425,294.807326663556
2604,2604,26030,0,0,0,0,0,0,0,0,247.65194484515,221.343366247623,310.416301978451,252.419331532398,265.733068779955,293.952394874637,266.785683058126,227.42963944567,247.96991186732,227.04549024909,328.012589450573,262.143957193064,274.13228659206,227.987372489248,217.861840456542,259.580251973227,319.97711398637,218.764659862148,238.88449360126,268.31234010629,224.214516608417,218.717490893345,260.857616468811,243.039238465761,248.944746916237,297.154240411373,311.519632117902,247.298990039389,233.973799055622,164.35125830338,283.56284241464,237.126720100908
2605,2605,26040,0,0,0,0,0,0,0,0,196.929290576608,187.683973066321,256.706036657423,195.493320424204,312.817992279014,183.563901755614,241.601954336025,271.021888208334,242.94565864591,301.611363372604,202.901108685308,244.203137007298,246.912919155879,289.075943234902,216.992372851258,201.461196851743,229.445776920304,288.999386438717,238.694443759459,245.124971619827,243.479595453444,211.509393065974,251.321850139047,219.952152217782,209.104322812752,164.529407337743,266.661379806783,215.506028704232,255.365913776539,268.302930711007,227.451470429977,215.283780324758
2606,2606,26050,0,0,10,0,0,0,0,0,237.12642646341,279.885139796381,227.710308550794,234.540377337245,223.323881082367,254.155314778275,189.830052216819,216.999317394027,296.019008039846,281.696243435155,337.749732890725,302.75344994618,231.233156928195,224.21140198057,243.356304233672,267.7936302775,222.542518006917,236.33084225065,281.583195292166,268.521372840422,229.564344043528,271.055792180512,265.365897024662,231.998327302571,203.436335070054,256.787638038951,264.258455454423,274.318208863674,230.211087589422,200.743183632001,300.328954105595,238.368836738153
2607,2607,26060,0,0,10,0,0,0,0,0,200.735048175303,237.798604106141,315.628886990592,254.362789088226,263.363001519214,271.921864685504,296.892807909442,193.949968379619,302.276949877576,251.530990278304,288.158866862617,187.951401389856,252.011466995661,340.168985410807,220.129815174612,306.311658950482,289.637711019787,186.476806007164,252.439180354115,247.534835878869,249.598176563193,265.330963825564,255.196741615591,256.731685438746,260.214787317646,202.581089554557,256.222190530961,180.583740694614,240.773852176823,276.418169528695,288.842421935435,198.888095138489
2608,2608,26070,0,0,10,0,0,0,0,0,171.989338619426,273.250375324308,231.007376749183,224.972096821378,235.073294920122,235.396896549527,233.516799362243,277.737108036046,305.215761904721,305.472885876328,218.852911947524,236.470390080724,208.697277095276,320.926788555335,249.534810780379,255.078080898602,263.345264787468,233.415596355692,231.879313787121,314.740528444726,226.68382352955,246.563230194215,268.261907962935,200.017936430679,222.445827733994,194.902621912998,292.365465877081,245.945441548369,218.288769030673,231.588873927021,264.580891088589,243.337844703448
2609,2609,26080,0,0,10,0,0,0,0,0,227.144439016119,254.449091838788,235.559944959874,307.409546988335,196.664739485249,233.376323229765,267.545676701388,296.14045931967,238.315133195354,219.903117709204,203.73304881307,241.864394156354,178.322866357802,317.986900554141,255.728420982191,218.835768475537,190.524404069608,251.750167117439,194.400902954817,223.059837839376,219.829906844539,217.476620909802,267.840552699131,242.915984677349,214.875156896847,329.990802299135,276.831625765437,233.523006935552,272.935211015105,259.233459434912,192.877874922993,304.925477418298
2610,2610,26090,0,0,10,0,0,0,0,0,250.115686408637,281.798823467893,231.320980055345,221.168950789158,241.780153126472,204.120505672805,277.174286488067,256.156053720956,174.442359569378,262.498666223937,253.576247673673,269.647866636993,289.130217465283,265.809929691528,270.066468538703,247.331620802719,320.132140223434,221.099020500561,273.6286515585,263.78375316813,236.447617856895,251.613615891346,284.275105259584,159.647148003386,337.417436342869,285.786670806248,269.997530720541,282.71223569138,279.955660289732,277.501511973895,287.928759697023,245.579814396448
2611,2611,26100,0,0,0,0,0,0,0,0,227.737679873449,333.958881266213,319.324663934784,170.937411774922,229.068058705147,320.42805255619,233.858127678328,279.728848983148,237.519300764265,277.597742407581,295.446452530049,281.257702603053,272.660304030126,227.213659429403,226.745250267009,303.053745739762,269.493926749558,277.969676823505,198.148507868122,199.94611259401,255.472146297233,296.397835193432,273.552393686145,199.033720086162,287.380986936851,324.018123046938,267.244540068752,307.869835501924,202.481210205079,267.944459683279,200.015586962349,229.415651079301
2612,2612,26110,0,0,0,0,0,0,0,0,292.256850338733,182.229070374722,212.66342649783,279.053940079966,230.531627062307,225.633900083218,275.162998554555,265.458696999319,260.274758829861,242.039831551002,187.474664663084,196.227623388308,217.532716747748,286.778710245303,266.819223276521,318.645672189183,249.583880782183,204.773402067186,310.077803054383,290.794329310376,224.527198990823,240.072601391165,305.826539745357,289.067423017273,312.37226996311,252.143112258047,316.194768856434,258.134914944976,223.963689593009,228.557813719194,252.89834963372,256.851329456269
2613,2613,26120,0,0,0,0,0,0,0,0,239.887726332306,194.017564429306,204.231151542117,205.460844163362,266.900219264555,239.931219400117,283.936949569005,220.73952612753,195.070533178133,240.428755236224,207.257532865799,256.252056940788,236.330837070097,280.388441701118,255.759861421823,216.252291830529,239.015819530417,244.09591146957,235.262000352866,250.584651742287,158.861877451922,256.641526925007,303.816838729485,266.90479723019,263.557842699831,205.194182702161,345.303808112081,230.491797788431,231.098816950488,203.065061908836,271.610290694546,235.839309509556
2614,2614,26130,0,0,0,0,0,0,0,0,273.214522445647,174.442567897708,328.465410325644,279.137442913288,248.581260748818,265.870985098381,286.132139845793,277.030353179996,245.737078312248,237.375752749952,237.766829993281,204.860955163775,304.045951212197,257.239586737432,236.090837307758,247.106668107046,204.591253891402,234.320709831736,238.823208909906,278.062928677515,191.838332293164,245.380199661473,299.944328237893,238.833132333519,268.625173353446,246.668620462403,229.698356904731,173.490783499843,304.289833916371,264.789679930809,260.263663649111,240.079333398309
2615,2615,26140,0,0,0,0,0,0,0,0,340.914164220231,278.8241221488,225.63650254987,297.810574946412,214.057896159818,207.787353378507,271.660212176186,269.769899907436,296.580710528852,215.472697998891,236.128730264482,268.204361461327,283.823814780926,308.121393596604,187.100648166622,325.919995489853,258.852821742327,300.374956667501,214.546456083509,274.173823790225,198.682178359246,258.041847003355,304.457632448741,206.152596367581,257.837183220788,243.013091988648,258.471359311631,227.047223324828,279.815333164756,266.521253958328,205.914732741196,231.21870631984
2616,2616,26150,0,0,0,0,0,0,0,0,261.701529211951,307.95866962954,233.894973321763,258.046227567552,290.734033209929,244.672107002796,240.709984879211,285.445858760419,239.518291627901,206.297386855798,272.657738019131,230.099860998637,243.066158960222,247.049195822424,203.126263905192,254.268397229925,225.894935980387,267.29402895555,253.560480036457,219.090481409685,276.540199003182,260.481302585413,316.805711268036,214.762418873335,249.700122282889,212.926608463893,237.76937208571,305.932840524277,249.799239217955,283.496534533246,263.170848270574,233.462552464989
2617,2617,26160,0,0,0,0,0,0,0,0,302.805553687072,282.366192809556,225.630757822924,253.991013176829,306.605489413193,266.983153976705,274.287096304211,206.341816479362,246.918217324229,254.863557937838,298.462690616483,244.089125920389,240.891472200439,224.622755686371,205.719569075227,270.831060468416,288.337802126555,213.253619467229,258.437674812954,283.029193257499,272.833404779238,260.410679724728,298.317224241337,267.802451442633,263.834971880695,251.494740678663,227.470363045591,229.455556120348,282.540585966525,262.617356254949,229.608512923022,214.781048197536
2618,2618,26170,0,0,0,0,0,0,0,0,248.220138023336,244.783477860762,266.44641137847,211.337666664168,286.156739890189,321.094263292711,208.212234971825,315.379857581352,297.806272070465,246.266694223067,199.058459899907,153.80316713391,247.577536123859,305.500285215147,241.061253175046,248.276421608173,272.454791257094,211.045391378313,199.157129116819,267.990153864619,234.802246623535,214.371448713993,312.260733160924,194.705957173313,186.660267669029,274.505549338742,179.708042025403,246.879052434215,290.67584110041,233.926611059702,234.495501066161,241.536725028936
2619,2619,26180,0,0,0,0,0,0,0,0,241.492489320839,332.085298618939,252.763752205066,286.902386487383,267.048046496328,291.53001925966,266.182410342106,280.28394188093,354.878592098852,227.544330621055,289.104381889118,232.852899411311,316.037725855895,251.111440420788,221.128806261192,244.090835925562,186.385885889678,230.936698812517,241.281170675197,291.915972259691,313.000315253798,296.771760462689,287.006941613659,272.524476860437,233.776650795578,229.330338370996,235.403731857663,250.031708293304,284.547899280192,237.37672257442,301.326557763353,284.137528961595
2620,2620,26190,0,0,0,0,0,0,0,0,271.576792747494,297.990192726506,338.536828578714,253.261138986788,234.066944156028,297.309013995398,229.88035239308,303.663598281482,186.920188284176,296.836592271368,173.743224174127,230.387909222215,263.547418060984,249.751371490356,243.4924942856,222.988489830963,260.947294331862,247.535583124598,263.887339658716,250.748804148779,222.063767451762,240.576525073746,291.204321050341,267.968036284777,287.90096398759,236.113754251447,196.007596240698,261.130502733068,276.391553591254,282.104048952063,254.917321749648,236.963281125054
2621,2621,26200,0,0,0,0,0,0,0,0,249.136269525267,318.372638104535,201.130168418358,241.284301660988,293.497600573411,230.293262777876,272.189482326927,306.111702236713,312.09053246598,276.086875864279,262.560473289646,217.72131607931,248.62986180084,205.730969003246,266.03388878509,239.697484432231,216.646833450767,253.33342109605,329.360490884813,253.251120658026,285.161419006018,268.371750081336,307.255617568403,231.961486914695,274.159020514198,229.502115425977,240.488035462797,319.244445736085,237.829386967053,294.844556117886,242.012360308548,179.425907605632
2622,2622,26210,0,0,0,0,0,0,0,0,206.450099444618,297.835330325166,155.790255716157,268.045712194128,223.547269141696,237.281656343821,252.350498399689,328.69890483166,284.443332520332,267.761402777258,228.4621938909,212.900927738406,269.10120407288,241.613740141429,216.702638019497,262.44601547788,194.004688547904,208.31766141102,281.975161538317,260.387850219547,232.796124334004,223.756940665655,288.330398147702,243.266692194801,252.17068451489,287.54988536168,189.104076880359,210.858162080468,239.815632385732,181.260275671482,170.230655385644,253.293281877173
2623,2623,26220,0,0,0,0,0,0,0,0,293.861088466028,251.685922348162,291.231945890034,235.198777511363,209.212989491496,248.132951217831,262.723585706555,224.09053158282,264.624082654496,152.8145197368,204.289806764272,253.38685430745,219.612160460932,294.440381050695,300.28191369785,283.75918653307,255.461561833623,222.700820633142,205.364069905798,256.395971571018,279.850899985806,262.490468242803,287.289787625183,316.8665343623,278.163873077649,284.101287818585,296.172363136368,216.020795399148,245.7474304543,211.340714729428,325.267866617069,253.881789728326
2624,2624,26230,0,0,0,0,0,0,0,0,255.180516197555,269.559827007286,304.20012316834,273.845383785653,321.892144042769,278.795231633393,247.920400364246,197.367220774883,252.559968172251,264.663014305043,271.479281357691,243.512097883656,179.036994999905,202.988609050826,197.649575569004,187.267368665215,238.808171523878,199.815293485984,231.125763508418,300.153493585863,240.336197537591,211.950723544613,276.438412297384,258.866257691783,291.915956584806,272.781197662789,241.848487774734,241.00723609732,240.149554762305,246.528988560273,251.281114377996,249.667124298635
2625,2625,26240,0,0,0,0,0,0,0,0,300.863414679225,287.030082872973,280.347222575312,235.139149766906,334.163927933815,203.739597212606,238.937367666991,180.366429686063,274.819381727978,248.110427707166,242.654621724399,225.36233622815,270.368507487049,236.953938696625,234.054127606588,217.320304978915,242.334227466871,295.51855522226,196.449614113607,252.623736163855,276.400150762091,189.356693420136,263.16961008222,229.21813408041,221.850819724952,253.335865714147,269.255893558914,232.2877632473,241.623137794149,239.633286397232,199.374717935853,228.814312899235
2626,2626,26250,0,0,0,0,0,0,0,0,266.137914380437,290.548303694339,231.908796055987,252.316977062578,206.48320295927,264.139040451095,240.995833930593,280.482606730911,238.087617135133,291.158548398066,266.800207575565,182.062430919191,272.890082418481,282.245465349833,276.857035453558,204.098941357709,234.621792712327,223.814780276816,286.212597124229,277.876636223929,239.263167162876,264.580535021948,276.161355552044,199.068220120298,278.253516950662,273.231694335744,299.154130472193,221.626767215339,230.195693065701,262.540880513369,265.887068133466,268.181102600403
2627,2627,26260,0,0,0,0,0,0,0,0,238.648538559015,336.272897240119,244.547001730191,197.177947146234,323.954024696058,210.739991363464,271.992741342919,202.000190513532,273.954982083001,317.19924220922,263.632329581999,232.540228833914,228.056837837022,177.095098283744,182.423126001606,270.731399506589,281.839173861665,306.677867842874,338.455708217828,200.625195736465,293.705614785914,259.773544973448,253.420839943082,263.564829484512,150.996941784795,239.606927758599,235.911541111433,316.717756389676,247.742866491677,253.988842892755,192.071318247196,212.330300286534
2628,2628,26270,0,0,0,0,0,0,0,0,298.285814795802,257.767268987307,185.342296134463,257.814382172046,267.516259773607,276.601616233428,269.120737116696,247.467105598504,286.615886303403,267.250879302832,268.971017701994,251.514215941373,235.630419984391,232.881941204688,187.534205407948,262.106995675503,256.427168198163,246.892486973166,239.599630375755,257.806581521919,240.594413909916,271.868869749606,287.79857956837,341.095652411887,204.283148052732,284.958850698741,317.805408445492,294.789392100734,253.16589907573,251.08230572546,232.15087109016,219.958874985618
2629,2629,26280,0,0,0,0,0,0,0,0,245.00835955935,271.990202666171,245.561350312613,316.238146740407,246.936634732236,331.530715360567,244.401648395888,218.859336342327,320.656130809825,309.382214641586,292.649558748281,231.827023640786,291.143463273474,270.20611567875,252.504864484068,280.078951462813,244.129286580805,272.003514722361,219.833153356345,282.481220159752,266.135865774464,317.093108413024,273.883021654968,250.424401080277,315.136441028462,172.89496976391,253.738408019461,254.680803357311,250.738318248441,250.078318059347,279.403426157985,246.513627933027
2630,2630,26290,0,0,0,0,0,0,0,0,211.438204742393,299.626770009644,263.797835252554,242.402121820593,293.554791728849,211.557300961753,235.37761679093,267.128030939135,342.809173364942,319.455089601975,236.071582570575,283.695900086233,226.136060643472,241.906692158703,233.964460617758,181.961338896873,264.864124512101,248.073028349007,258.559606621601,193.453359553204,235.295161885902,268.825985418667,266.960065063377,231.177646300999,215.657358573869,247.647500869599,235.911555750912,186.333603562278,289.164043269096,244.862713637339,244.706848000775,201.276782019544
2631,2631,26300,0,0,10,0,0,0,0,0,239.071751449599,227.538950670117,280.233936319074,305.040149842344,273.145924578943,274.937817505992,318.972858583396,209.117133021777,240.043379454966,191.591171938337,215.433460986057,331.16122066777,291.506611382036,322.396259631714,272.873724781701,183.287437523954,247.119137214147,271.51156759303,256.386622661227,268.77053860842,187.535565661857,188.056745407015,243.438557014983,240.31305132291,252.540504544512,277.924540470551,188.177981804755,196.433803846422,162.073607312482,211.165001223506,243.642318593848,264.008913404924
2632,2632,26310,0,0,10,0,0,0,0,0,287.843192233618,229.229806301992,247.21433572039,232.414069094579,183.501404956063,278.039099098288,193.357068748435,202.767248981067,263.650306943434,205.431587141965,188.154502036696,256.435752372897,199.544889223595,221.688580977084,289.638592401352,256.343638895098,287.211247883786,272.402469758372,285.725911804186,285.659288002933,218.831950634492,269.323569403425,262.643164875337,272.490519628492,214.831332537746,309.869626859259,274.462828690302,299.375105819941,263.718633524632,266.070440288415,226.44265925652,312.828486918983
2633,2633,26320,0,0,10,0,0,0,0,0,255.613697238376,223.941004551923,172.810044291383,297.432879246696,242.190100705754,221.274867886074,289.858890974011,289.618444531941,257.986809706239,236.628024989783,270.55100782442,215.961484952732,298.676840275133,268.92167020479,240.285873284722,243.70094274736,287.919461945507,256.739786784869,250.888091471995,245.006779044213,231.910865701124,323.572436187273,273.983581978118,287.227250151656,250.118768840176,218.22948605752,275.641297767866,233.015657640306,193.034459547092,239.850603277454,284.096288310356,309.072613341512
2634,2634,26330,0,0,10,0,0,0,0,0,202.9001013904,226.780679887782,177.867085604776,271.494141745725,243.200763507264,225.627543778071,244.573882042796,244.537685661426,242.178990138902,273.995452719709,240.158389208155,285.197935515176,223.399904225436,310.623270092918,203.292987577538,313.824560547765,356.118435092513,266.475959388826,241.336089059655,276.91264760604,237.991627538166,280.781370093056,291.428836850603,290.716886136628,241.680733326363,228.507180135704,330.31765392954,298.002563346611,252.254741601229,274.687476744779,263.573250769874,241.388356782555
2635,2635,26340,0,0,10,0,0,0,0,0,255.283119189718,229.532568911417,181.67516101473,271.201355712383,282.321687628852,287.391350280238,282.535668227642,252.596029037707,245.347394011512,229.126788939783,220.560978036398,324.455736231768,252.790244427417,362.715203042037,252.688920757805,268.7646734872,286.873626381649,285.684396243684,282.795562025858,239.234309153856,202.428840911619,284.107561067919,286.672627424193,263.427580599514,270.422540480516,256.822651779399,172.122121438423,295.482353790832,257.487188728677,209.261276416011,328.954507451477,325.331092582852
2636,2636,26350,0,0,0,0,0,0,0,0,190.852958525424,204.57312343859,207.143659227634,256.431884665508,162.526052109162,271.181096337191,200.577561893626,279.845621080852,316.659463731743,251.360705660505,285.506915920666,182.034513771169,242.089686904599,207.237856463099,240.473073660654,231.709302026216,296.734658639524,220.906803811274,298.232995890658,264.039752137433,185.432170577758,344.081180613669,313.258719439733,239.354729068561,286.040685604971,232.903728167386,248.261363139098,251.996535608261,269.095834411081,211.691527725195,231.32716414427,244.438227212515
2637,2637,26360,0,0,0,0,0,0,0,0,222.289480869984,283.137847074604,220.772801873067,232.816237865449,293.199687741305,252.849944920213,215.073744611783,286.660506218148,238.197562654467,184.008278457718,251.261002840985,245.236956551147,258.536516919586,279.803194990003,250.696375551002,261.459313427269,238.491774552594,188.701508044074,289.132668539521,339.996714320075,201.596212026103,249.762091189628,306.374044928473,277.459598478949,334.417335043585,266.421954481291,213.818627727196,259.939320318194,191.869662903736,249.346278985796,255.773299825551,232.234881738331
2638,2638,26370,0,0,0,0,0,0,0,0,273.27185478349,201.782833219519,218.012453707668,260.717223241287,194.666063151607,284.458586760083,257.897670259607,291.874386324921,257.48161950554,316.669088069628,256.322013130913,252.094069326331,254.519317429085,218.06037272998,209.348842024391,234.499555982609,273.438445725823,188.395968634654,230.094045994012,267.018339818366,225.159859191507,244.579430222787,295.532164874965,283.53734030969,268.567586569246,257.28842644326,246.724892231782,279.841510534013,280.863875938484,292.855940699702,229.269122839149,261.619924887512
2639,2639,26380,0,0,0,0,0,0,0,0,281.549095986388,280.793294958335,213.880421507835,262.942364943057,274.339171371538,281.469618082706,190.035318518845,279.973848225767,286.201752529527,255.360731814751,270.21228914692,217.259266950377,189.533260602218,322.201438240596,269.161473276683,235.910091299381,238.353624747072,311.024174372573,301.799568438622,289.042037090256,231.716313718254,261.998231972615,310.166400148106,158.427596195061,234.844139122634,250.196391417864,204.939392783777,295.885539078297,187.49284019627,295.332906252403,263.773460356613,214.013632010407
2640,2640,26390,0,0,0,0,0,0,0,0,258.090749568729,330.849699521267,339.879815107663,237.66377102673,200.864382103154,228.589891292685,222.047656230306,363.713269481996,209.258380393606,267.376863172183,275.7526321521,202.48927588504,292.127697225147,280.819178542582,214.154137636701,263.031992342791,243.030401362894,297.614157525424,237.048788025663,207.429501539626,285.081501779155,277.747869378472,298.857097829236,222.477121418072,293.632705511446,254.276602261793,255.91929487624,348.467296231238,210.411416918663,239.55509427332,214.995577186014,255.138666287329
2641,2641,26400,0,0,0,0,0,0,0,0,335.512034173623,269.171036317579,225.192479061776,197.080651569816,255.274072775218,274.783509976333,314.920934233202,247.803575463111,218.513496305008,213.009886096886,214.90748952859,273.172438821152,296.782769259886,273.860703251991,206.393319633602,251.850663699205,309.010544871872,200.239286362722,272.704705228223,262.326723774445,287.36630702976,195.505229608082,285.358685747264,213.548818248529,292.255464393843,281.704925642705,270.755607116822,264.177545356008,249.954132138656,234.139946202132,244.571543205255,296.3855186973
2642,2642,26410,0,0,0,0,0,0,0,0,237.331669201043,266.256114501422,282.877091729969,265.968924607293,222.286716240711,236.882396249101,290.880445183456,209.77872577842,268.265260527327,292.078443046217,254.22987995154,219.27004343487,236.570804962554,173.990318487316,236.920373406709,273.504387525575,297.050140063339,320.642153787709,271.833118968389,255.419368828507,223.861445303942,274.919678894492,315.729841320409,260.81409341744,286.269199306661,267.912544483336,205.210835688107,206.731076224979,216.43981548368,269.77612090787,286.871565830583,252.845219573411
2643,2643,26420,0,0,0,0,0,0,0,0,270.880155010503,246.535406486601,246.11702796489,232.63434508483,202.802284801584,243.37013906487,290.589377699255,243.762302297629,277.02468811417,229.427947537986,255.962626464395,249.746181383713,304.441391410859,205.008709561917,245.589999668709,271.874937591926,210.026683497006,252.24687630399,193.139373276219,264.886796713145,212.410304087012,216.66968396599,284.866435207902,294.671774378279,225.043515091938,222.145601197818,181.668486405746,268.980195528312,252.084357969495,243.052535241161,222.709207893984,283.990199204524
2644,2644,26430,0,0,0,0,0,0,0,0,268.323677754243,282.523777351565,301.009933000172,182.925276809048,262.019063854822,241.628215111238,184.550052471747,275.941086699754,233.859862873661,232.579632844412,185.117814727793,223.405555610112,253.994807001467,254.640694946905,253.384610487173,207.620105574001,264.259033396216,255.542518472901,219.912394210787,242.642573913635,279.73182424188,273.968196911873,293.194576048886,220.48694641896,234.15979090724,290.371811573481,238.184670015964,271.278739327035,271.352264287953,183.420613829954,219.620265555734,257.25853397111
2645,2645,26440,0,0,0,0,0,0,0,0,318.283459262159,271.070490095844,198.59275793241,267.557301890218,276.704611786994,310.849404237099,238.668727788026,279.078115829937,340.95708519786,205.164094869572,203.538975964412,236.104967882007,269.66300593848,246.742542607578,231.446649872503,268.762162033203,266.049283264012,286.151160237481,301.014720487809,277.314519489742,181.208646054113,270.675613570068,297.728702430976,199.17242451309,305.646986888487,269.984220317927,249.001629393641,196.440024544372,215.602531328828,267.394073117191,217.628782595175,211.507383503421
2646,2646,26450,0,0,0,0,0,0,0,0,276.767010813651,266.067256193606,284.188248577971,273.201894931259,222.363078013277,138.699307382631,308.218387745385,207.422777922294,258.305205641712,199.49320571233,253.18773810506,265.472378577721,278.150412399265,280.367813172224,244.764626240961,245.460555351924,226.346081713244,222.133876947783,242.927055187473,254.42280945704,221.431578919361,218.826645883129,293.03309343225,326.381925848009,296.081934813167,241.659834426315,237.687149755331,248.810244241504,247.85121855628,231.882340179764,155.663238866781,256.202255722779
2647,2647,26460,0,0,0,0,0,0,0,0,240.252951234161,276.328202483063,229.833526369581,258.558517001727,237.12271495393,153.904376528316,255.839749828561,187.004424987323,187.163824570741,279.773577287563,241.553018735916,287.155702287746,217.44522251353,236.095525002632,285.362818792016,263.46999790864,199.155763482226,246.222150761465,298.638808233592,248.901166637308,247.85361398474,214.992755387349,282.07642591855,266.602746627866,330.61192272611,275.906638785675,254.800520157098,217.177852889207,296.979616266831,239.259719765121,238.915881672621,276.643788108936
2648,2648,26470,0,0,0,0,0,0,0,0,277.516065594137,218.469313869387,293.297997143865,219.104609629246,222.489639925274,210.451984922852,193.274316676871,207.103759889513,206.84349173568,246.780249065835,221.918799428138,259.953340456486,259.498177813085,256.546633367693,255.139046583043,282.428529821453,247.660616435039,278.311157535995,186.468111568029,241.311316814452,259.558803428735,267.862272807388,284.280012537346,241.255261477052,263.243515278875,219.84442904875,278.250843697366,282.226315182723,199.570551898527,255.298544599275,245.425862697649,284.653152989613
2649,2649,26480,0,0,0,0,0,0,0,0,244.58439905198,273.510073366508,206.252062225746,206.58747790083,216.819691280105,246.693068183101,191.866771213211,197.247216770391,246.606709896972,205.787688293462,267.583109715846,263.281779071901,263.47365175742,276.943188885507,255.508320756448,246.20260509848,283.553832737214,257.322388226306,198.884595607352,272.550967379496,180.618492435608,237.155747562087,257.257281284862,241.536659684107,212.043022114248,239.810788150029,280.130568621478,238.061646223896,317.248404100653,214.377487771331,333.419981097995,229.820536302014
2650,2650,26490,0,0,0,0,0,0,0,0,245.766840382241,313.555756471197,197.877131052701,283.339970023073,204.321221060844,258.744111154403,150.883571142674,261.67886012934,210.851789906864,237.756155822511,242.858641563263,252.859551385022,233.16967959461,213.414908103344,324.229210623876,257.129471080932,211.185121552514,243.445395587125,227.720938812305,283.94457972761,296.456679326682,204.277004595752,275.337064168574,236.49798339483,275.57836413629,225.070547369154,314.329693520827,272.69020497977,283.111123845567,221.598037567302,365.184946410332,238.93087498911
2651,2651,26500,0,0,10,0,0,0,0,0,268.494015177468,265.858704883301,254.712391509996,197.680693153793,276.248605623627,239.477567709114,189.77317063587,254.04280749489,253.114948772469,209.246446378972,263.457898699842,246.075336522588,229.656774941769,139.243562658081,277.258068174378,253.260784880279,158.580792679802,247.017275578329,245.449835453799,261.788378094233,203.449504635215,260.726793383495,274.672959593036,186.996696646615,293.887014791807,213.246471688637,216.69066084467,268.61017142898,215.275220354442,291.519077977825,239.245017350852,258.486939660116
2652,2652,26510,0,0,10,0,0,0,0,0,252.851098383604,252.858604331808,228.217512008412,234.399344063425,239.390742105143,236.384544075454,270.08441330417,235.13704059165,193.184768048758,297.032401098875,253.272919912298,273.157643740308,263.800905187103,214.123481199131,206.100704522058,242.501873836108,228.540054219783,227.656605557094,248.848896450177,224.874150814318,304.426548795856,251.326257801909,254.193563107256,218.191515645224,218.822449363143,259.259725177929,252.232374887929,276.377110739,252.046600785685,199.334729909661,286.453567846498,200.35986553901
2653,2653,26520,0,0,10,0,0,0,0,0,216.379288042818,261.228519435096,287.517102489772,191.861428577289,264.453411517913,232.341812034269,249.673762372616,204.071402444201,268.518463733737,304.202206951795,302.334149540012,340.940598438114,312.664715048764,265.194573905241,226.775567360639,227.944837523071,272.451628079236,199.776094945342,228.263633709642,279.169255907531,163.85580935463,247.772538978547,281.084870285837,244.906707602298,218.013017724037,219.876679939093,270.049187966736,270.170926039397,235.61988633383,278.604797798932,271.807850495181,286.666197765815
2654,2654,26530,0,0,10,0,0,0,0,0,256.163735854727,262.008108056316,284.414710275769,204.143936228002,234.877243390911,213.588604419343,222.449071461883,198.417767799834,250.113373848068,254.002521342547,256.261751211762,251.516128133716,287.480294804161,245.460748936392,200.853066113265,207.641308806352,173.411750879913,241.273187879704,183.547202475367,227.071469149278,349.756200514316,217.254444582147,288.201781647113,261.70269488961,248.752142914126,274.876258691287,215.689365770456,227.492256127803,191.205578988674,314.620662649181,210.241325252159,243.718110051046
2655,2655,26540,0,0,10,0,0,0,0,0,255.062276817101,202.631391086026,303.122775765108,250.42006546754,267.332878755863,245.302235120105,280.955446658944,214.315945089359,269.213415638024,228.341713397368,284.315523990791,220.169147855008,260.620138283922,275.358613420761,275.873850001197,241.664050415006,236.097952869545,235.62111721505,226.674572647124,266.997712951014,266.6287138108,252.197841845356,282.978989868379,249.332470457251,312.943567631416,243.827007567025,188.426933024393,277.360373844246,188.323035393122,295.8505379827,232.829924397701,261.268883917338
